# Fundamental-mode classical Cepheids in the Large and Small Magellanic Clouds.
# Source: Soszynski et al. 2015 (Acta Astronomica 65, 297), the OGLE-IV Collection of
#   Variable Stars, via VizieR J/AcA/65/297 tables lmccep/smccep for the periods and
#   mean magnitudes and lmcident/smcident for the positions. Downloaded 2026-08-17.
#
# 2315 LMC and 2637 SMC stars: every star the catalogue marks as pulsating in
#   the fundamental mode (Mode = F) with both a mean V and a mean I magnitude. First
#   overtone and multi-mode Cepheids are left out — they follow their own, offset
#   period-luminosity relation and would double the ridge.
#
# period_days is the catalogue period; epoch_max_hjd is its time of maximum light
#   (HJD - 2450000), carried so a light curve can be folded on the same convention.
# mean_v_mag and mean_i_mag are intensity-mean magnitudes, not averaged magnitudes,
#   and they are apparent: no extinction correction has been applied here. The
#   Wesenheit index I - 1.55 (V - I), which is what makes the relation tight, is
#   derived in the scene rather than stored, so the correction stays visible.
# i_amplitude_mag is the peak-to-peak I-band amplitude.
cloud,star,period_days,epoch_max_hjd,mean_v_mag,mean_i_mag,i_amplitude_mag,ra_deg,dec_deg
SMC,OGLE-SMC-CEP-0801,8.1412143,6006.11194,15.842,14.909,0.484,11.495333,-73.385611
SMC,OGLE-SMC-CEP-0802,1.2067513,6001.13515,18.258,17.559,0.726,11.495833,-73.361583
SMC,OGLE-SMC-CEP-0803,2.1237525,6002.04192,17.527,16.629,0.410,11.496042,-73.171806
SMC,OGLE-SMC-CEP-0805,3.5698004,6000.96110,16.391,15.710,0.429,11.498667,-72.855639
SMC,OGLE-SMC-CEP-0806,2.0750534,6000.78350,16.891,16.328,0.735,11.500708,-72.926028
SMC,OGLE-SMC-CEP-0810,1.7293764,6000.73419,17.317,16.674,0.723,11.509458,-73.115361
SMC,OGLE-SMC-CEP-0811,3.5007927,6001.72306,16.420,15.766,0.709,11.512917,-73.680722
SMC,OGLE-SMC-CEP-0813,2.4591186,6001.12005,16.952,16.243,0.813,11.515292,-73.090444
SMC,OGLE-SMC-CEP-0814,1.8966657,6001.49262,17.493,16.744,0.470,11.515500,-73.065778
SMC,OGLE-SMC-CEP-0815,1.8638665,6000.61841,17.217,16.572,0.739,11.516625,-72.790944
SMC,OGLE-SMC-CEP-0816,1.7030582,6001.38556,17.692,16.937,0.551,11.517417,-73.146889
SMC,OGLE-SMC-CEP-0817,2.1252818,6001.75319,17.043,16.448,0.309,11.517500,-73.453861
SMC,OGLE-SMC-CEP-0820,5.6622936,6004.53482,15.796,15.102,0.605,11.520542,-73.320694
SMC,OGLE-SMC-CEP-0821,1.1545319,6000.29269,17.835,17.242,0.536,11.528125,-72.682139
SMC,OGLE-SMC-CEP-0824,3.6835487,6003.66859,16.320,15.612,0.473,11.531625,-73.589472
SMC,OGLE-SMC-CEP-0825,2.9657535,6002.67644,17.056,16.247,0.497,11.531750,-73.460250
SMC,OGLE-SMC-CEP-0826,1.8446658,6001.31685,17.344,16.615,0.491,11.537417,-73.411861
SMC,OGLE-SMC-CEP-0827,1.5793565,6001.04479,17.381,16.793,0.703,11.537917,-72.485083
SMC,OGLE-SMC-CEP-0830,1.6631467,6000.56337,17.592,16.974,0.736,11.546375,-74.460278
SMC,OGLE-SMC-CEP-0832,2.2943655,6000.77641,16.968,16.277,0.612,11.549375,-73.130056
SMC,OGLE-SMC-CEP-0835,0.9508464,6000.94607,18.350,17.713,0.392,11.550792,-72.736000
SMC,OGLE-SMC-CEP-0836,8.4931886,6000.06158,15.747,14.830,0.245,11.551417,-73.395028
SMC,OGLE-SMC-CEP-0842,4.9878115,6000.94634,15.833,15.114,0.568,11.565042,-73.240333
SMC,OGLE-SMC-CEP-0847,3.3202451,6001.24572,16.704,15.977,0.182,11.570417,-73.714417
SMC,OGLE-SMC-CEP-0848,2.0641758,6000.49994,16.881,16.326,0.583,11.570917,-73.325250
SMC,OGLE-SMC-CEP-0849,1.7400881,6000.61824,17.132,16.523,0.796,11.572083,-73.126056
SMC,OGLE-SMC-CEP-0850,1.2570751,6000.64038,17.928,17.327,0.667,11.577375,-73.706222
SMC,OGLE-SMC-CEP-0851,2.2977154,6001.40675,17.393,16.575,0.496,11.578042,-73.121167
SMC,OGLE-SMC-CEP-0852,2.0079726,6001.68933,17.304,16.580,0.433,11.578125,-72.962167
SMC,OGLE-SMC-CEP-0854,2.1082211,6000.21673,16.446,15.528,0.197,11.580042,-72.954472
SMC,OGLE-SMC-CEP-0855,1.5515047,6000.05651,17.883,17.148,0.727,11.582875,-73.283389
SMC,OGLE-SMC-CEP-0857,1.6679541,6001.28741,17.465,16.763,0.351,11.588333,-73.517556
SMC,OGLE-SMC-CEP-0860,2.0099888,6001.71703,17.254,16.568,0.516,11.594667,-72.935833
SMC,OGLE-SMC-CEP-0863,1.8610355,6000.22645,17.292,16.615,0.394,11.599875,-73.487778
SMC,OGLE-SMC-CEP-0865,1.7379928,6001.48626,17.539,16.848,0.483,11.604458,-73.663833
SMC,OGLE-SMC-CEP-0868,1.9703933,6000.95566,17.073,16.439,0.711,11.615208,-72.899278
SMC,OGLE-SMC-CEP-0870,2.0759563,6001.01242,17.977,17.054,0.565,11.619667,-73.385250
SMC,OGLE-SMC-CEP-0873,1.7226487,6000.79743,17.765,16.989,0.626,11.624542,-73.034667
SMC,OGLE-SMC-CEP-0874,1.8427524,6001.23199,18.411,17.406,0.605,11.624792,-73.382722
SMC,OGLE-SMC-CEP-0875,1.6519241,6000.45966,17.814,17.064,0.309,11.626792,-73.323028
SMC,OGLE-SMC-CEP-0877,2.1292904,6000.08004,17.237,16.501,0.380,11.629708,-73.119389
SMC,OGLE-SMC-CEP-0879,1.5320657,6001.20560,17.537,16.891,0.786,11.631042,-73.316472
SMC,OGLE-SMC-CEP-0880,1.9616432,6000.14457,17.522,16.794,0.644,11.633125,-72.926000
SMC,OGLE-SMC-CEP-0881,1.2894218,6000.01876,17.440,16.851,0.603,11.634125,-73.209417
SMC,OGLE-SMC-CEP-0887,1.6622948,6001.09557,17.353,16.717,0.777,11.643917,-73.033972
SMC,OGLE-SMC-CEP-0888,1.7155651,6001.12776,17.050,16.482,0.784,11.644958,-73.239333
SMC,OGLE-SMC-CEP-0889,6.0110896,6000.01046,16.408,15.400,0.587,11.645667,-73.112222
SMC,OGLE-SMC-CEP-0890,1.8922044,6000.57427,17.770,16.910,0.452,11.646333,-73.174278
SMC,OGLE-SMC-CEP-0893,1.5669064,6000.84641,17.167,16.609,0.508,11.655917,-73.204139
SMC,OGLE-SMC-CEP-0894,1.3458747,6000.57333,17.934,17.279,0.381,11.658292,-74.396306
SMC,OGLE-SMC-CEP-0895,10.4451820,6000.20546,15.210,14.457,0.505,11.661083,-72.988306
SMC,OGLE-SMC-CEP-0896,7.3321873,6000.45056,15.988,15.183,0.485,11.663875,-73.062722
SMC,OGLE-SMC-CEP-0897,1.3616128,6000.79164,17.854,17.166,0.422,11.664542,-73.667944
SMC,OGLE-SMC-CEP-0901,2.3924705,6000.62470,16.803,16.156,0.695,11.669917,-72.759611
SMC,OGLE-SMC-CEP-0902,1.3947219,6000.17547,17.713,17.088,0.642,11.670208,-73.409750
SMC,OGLE-SMC-CEP-0904,3.2829123,6001.14019,16.545,15.815,0.509,11.683542,-72.778528
SMC,OGLE-SMC-CEP-0905,2.1602230,6000.95704,17.059,16.383,0.579,11.684167,-72.288194
SMC,OGLE-SMC-CEP-0906,1.3099325,6001.14704,17.684,17.029,0.580,11.686333,-72.959917
SMC,OGLE-SMC-CEP-0908,1.9766648,6001.42478,17.013,16.385,0.651,11.693292,-72.342944
SMC,OGLE-SMC-CEP-0911,2.4385015,6002.32536,17.053,16.317,0.304,11.699167,-73.288333
SMC,OGLE-SMC-CEP-0912,1.5807454,6000.55383,17.346,16.799,0.764,11.699375,-73.920194
SMC,OGLE-SMC-CEP-0914,1.5695001,6001.38863,17.550,16.921,0.678,11.709667,-72.925889
SMC,OGLE-SMC-CEP-0915,4.5471610,6001.88212,15.942,15.255,0.637,11.710083,-72.543333
SMC,OGLE-SMC-CEP-0916,4.1265262,6003.71796,16.273,15.543,0.611,11.711833,-73.588111
SMC,OGLE-SMC-CEP-0918,1.2558143,6000.94978,18.210,17.413,0.433,11.714625,-73.171361
SMC,OGLE-SMC-CEP-0920,1.8808011,6001.17714,17.470,16.720,0.249,11.717250,-73.343306
SMC,OGLE-SMC-CEP-0926,2.1711207,6000.69378,17.131,16.397,0.273,11.724542,-72.933667
SMC,OGLE-SMC-CEP-0927,1.6628472,6000.30174,18.355,17.319,0.477,11.726000,-73.256528
SMC,OGLE-SMC-CEP-0929,1.6358735,6000.33841,17.336,16.683,0.556,11.731042,-72.745361
SMC,OGLE-SMC-CEP-0931,8.4829240,6005.55691,15.448,14.629,0.447,11.740833,-73.286472
SMC,OGLE-SMC-CEP-0933,1.3907691,6000.33100,17.968,17.200,0.564,11.745125,-73.245694
SMC,OGLE-SMC-CEP-0934,5.0951958,6003.53082,16.134,15.359,0.612,11.748750,-73.488972
SMC,OGLE-SMC-CEP-0935,1.5549325,6000.56615,17.472,16.830,0.381,11.750667,-72.531278
SMC,OGLE-SMC-CEP-0936,1.9444800,6000.61127,17.815,16.954,0.408,11.753333,-73.150667
SMC,OGLE-SMC-CEP-0937,1.3813722,6000.09874,17.878,17.226,0.506,11.760917,-73.316361
SMC,OGLE-SMC-CEP-0938,3.1313978,6001.10689,16.705,15.973,0.491,11.762375,-72.934167
SMC,OGLE-SMC-CEP-0939,4.4312717,6001.39372,16.573,15.693,0.440,11.764000,-73.034472
SMC,OGLE-SMC-CEP-0940,1.2913920,6000.91363,17.794,17.153,0.376,11.764250,-72.672694
SMC,OGLE-SMC-CEP-0942,1.9021212,6000.18245,17.565,16.799,0.267,11.766875,-73.212111
SMC,OGLE-SMC-CEP-0945,1.8452499,6000.90111,17.254,16.619,0.575,11.773042,-73.254944
SMC,OGLE-SMC-CEP-0947,1.9933414,6000.91897,17.196,16.536,0.577,11.775917,-73.584028
SMC,OGLE-SMC-CEP-0948,5.3770000,6001.37748,16.704,15.814,0.396,11.776125,-73.338056
SMC,OGLE-SMC-CEP-0951,2.0239971,6001.85700,17.161,16.527,0.464,11.782208,-72.702972
SMC,OGLE-SMC-CEP-0953,1.2231992,6000.96255,17.739,17.117,0.587,11.787167,-72.809667
SMC,OGLE-SMC-CEP-0955,1.6317189,6000.60486,17.797,17.043,0.835,11.788667,-73.113139
SMC,OGLE-SMC-CEP-0956,1.9854213,6000.99644,17.166,16.508,0.446,11.788708,-73.287889
SMC,OGLE-SMC-CEP-0957,2.2047496,6000.93821,17.600,16.809,0.193,11.791167,-73.169417
SMC,OGLE-SMC-CEP-0958,23.9666767,6019.79456,14.263,13.367,0.628,11.793417,-72.960528
SMC,OGLE-SMC-CEP-0960,2.1267809,6000.06008,17.066,16.400,0.347,11.799917,-73.481750
SMC,OGLE-SMC-CEP-0962,2.3830615,6001.13422,17.282,16.617,0.540,11.811542,-72.609250
SMC,OGLE-SMC-CEP-0965,2.1372871,6001.77739,17.427,16.640,0.415,11.814125,-73.214028
SMC,OGLE-SMC-CEP-0969,1.3118022,6000.26811,18.170,17.378,0.357,11.824000,-73.151139
SMC,OGLE-SMC-CEP-0970,2.2165781,6000.92631,17.136,16.472,0.700,11.824417,-72.855278
SMC,OGLE-SMC-CEP-0975,5.8225872,6001.46569,16.032,15.231,0.620,11.832417,-73.442556
SMC,OGLE-SMC-CEP-0977,1.5600400,6000.70225,18.468,17.597,0.499,11.834292,-73.438306
SMC,OGLE-SMC-CEP-0981,3.0490628,6000.67281,16.678,15.971,0.524,11.840167,-72.970278
SMC,OGLE-SMC-CEP-0982,3.4776379,6000.08249,17.084,16.250,0.031,11.840458,-73.103222
SMC,OGLE-SMC-CEP-0985,1.4910446,6000.18440,17.595,16.952,0.509,11.852625,-72.680750
SMC,OGLE-SMC-CEP-0986,5.8327965,6005.73883,15.768,14.975,0.603,11.852708,-73.337444
SMC,OGLE-SMC-CEP-0987,1.0300123,6000.30065,18.312,17.662,0.539,11.855500,-73.543889
SMC,OGLE-SMC-CEP-0992,6.6970817,6002.65044,16.177,15.271,0.421,11.872042,-73.507667
SMC,OGLE-SMC-CEP-0996,4.8849912,6004.31306,15.978,15.240,0.379,11.880667,-72.764361
SMC,OGLE-SMC-CEP-0999,6.8789610,6005.00775,16.267,15.289,0.243,11.885000,-73.226444
SMC,OGLE-SMC-CEP-1000,1.7309006,6001.61938,17.551,16.854,0.478,11.886708,-72.919056
SMC,OGLE-SMC-CEP-1001,1.7074481,6000.14283,17.344,16.736,0.660,11.891708,-72.574028
SMC,OGLE-SMC-CEP-1002,4.2873697,6001.96675,16.385,15.630,0.268,11.892208,-72.865528
SMC,OGLE-SMC-CEP-1008,1.4397521,6000.58699,17.636,16.990,0.467,11.899625,-72.718611
SMC,OGLE-SMC-CEP-1009,1.1257182,6000.69140,17.654,17.142,0.733,11.901708,-73.548083
SMC,OGLE-SMC-CEP-1010,1.5081107,6000.04325,17.367,16.761,0.422,11.903833,-72.426806
SMC,OGLE-SMC-CEP-1016,27.2489662,6002.83444,14.193,13.160,0.477,11.910333,-73.151556
SMC,OGLE-SMC-CEP-1017,7.0113758,6004.01920,15.268,14.584,0.588,11.911583,-73.213972
SMC,OGLE-SMC-CEP-1018,1.5259780,6000.86462,17.555,16.953,0.675,11.911917,-73.888333
SMC,OGLE-SMC-CEP-1019,3.8491344,6001.87283,16.272,15.523,0.261,11.914958,-73.487194
SMC,OGLE-SMC-CEP-1020,2.6521553,6001.50961,17.011,16.295,0.258,11.915042,-73.375806
SMC,OGLE-SMC-CEP-1022,1.6860764,6001.48587,18.821,17.686,0.630,11.919292,-73.216028
SMC,OGLE-SMC-CEP-1023,1.3050120,6001.05470,18.101,17.413,0.613,11.921625,-73.346444
SMC,OGLE-SMC-CEP-1024,1.6022464,6000.82668,17.143,16.653,0.512,11.922375,-73.624861
SMC,OGLE-SMC-CEP-1025,6.9185996,6003.65482,15.785,15.020,0.306,11.922667,-73.034444
SMC,OGLE-SMC-CEP-1028,1.1875418,6000.09820,17.648,17.184,0.811,11.925375,-72.575639
SMC,OGLE-SMC-CEP-1029,1.9424422,6001.46044,17.314,16.500,0.611,11.928583,-73.012833
SMC,OGLE-SMC-CEP-1030,1.7443816,6001.33471,17.705,16.954,0.774,11.935958,-73.296028
SMC,OGLE-SMC-CEP-1032,1.6569699,6000.26525,17.437,16.815,0.712,11.939292,-73.545028
SMC,OGLE-SMC-CEP-1035,2.1060937,6001.70299,16.715,16.191,0.664,11.945042,-73.018306
SMC,OGLE-SMC-CEP-1036,1.5596408,6001.46940,18.121,17.354,0.207,11.945125,-73.057444
SMC,OGLE-SMC-CEP-1039,2.2371150,6000.12575,17.067,16.339,0.351,11.949917,-72.759694
SMC,OGLE-SMC-CEP-1040,9.3281120,6008.45425,16.101,14.992,0.063,11.950000,-73.213750
SMC,OGLE-SMC-CEP-1041,2.5849579,6000.24606,17.170,16.384,0.764,11.950625,-73.099583
SMC,OGLE-SMC-CEP-1042,1.7719377,6001.60908,17.435,16.696,0.284,11.950917,-73.420500
SMC,OGLE-SMC-CEP-1048,2.0371634,6001.78682,16.462,15.742,0.381,11.960792,-72.666750
SMC,OGLE-SMC-CEP-1051,11.7705094,6006.77887,15.431,14.414,0.338,11.964042,-73.215000
SMC,OGLE-SMC-CEP-1054,2.5842973,6000.48505,16.907,16.197,0.406,11.966250,-72.687472
SMC,OGLE-SMC-CEP-1057,1.2621747,6000.83498,17.580,16.995,0.310,11.968375,-72.887556
SMC,OGLE-SMC-CEP-1058,1.0431332,6000.08686,19.015,18.070,0.554,11.968458,-73.064083
SMC,OGLE-SMC-CEP-1060,3.2821651,6000.16158,16.443,16.110,0.434,11.972625,-72.838694
SMC,OGLE-SMC-CEP-1062,1.1176415,6000.00278,17.518,16.945,0.629,11.973500,-72.658556
SMC,OGLE-SMC-CEP-1065,15.2838898,6010.57309,14.782,13.897,0.575,11.980500,-73.310250
SMC,OGLE-SMC-CEP-1066,13.6534261,6006.32905,14.807,13.929,0.453,11.981875,-73.033611
SMC,OGLE-SMC-CEP-1067,8.3760224,6006.05000,15.146,14.448,0.357,11.982000,-72.941333
SMC,OGLE-SMC-CEP-1068,4.7938374,6001.25076,16.160,15.424,0.483,11.982375,-74.108306
SMC,OGLE-SMC-CEP-1070,1.6252383,6001.03890,17.909,17.108,0.534,11.984667,-73.412639
SMC,OGLE-SMC-CEP-1072,1.9361424,6000.81320,17.076,16.473,0.353,11.985875,-73.489333
SMC,OGLE-SMC-CEP-1075,1.7505115,6000.16035,18.099,17.246,0.625,11.991833,-73.386361
SMC,OGLE-SMC-CEP-1079,1.8660006,6000.70882,17.327,16.622,0.714,11.998625,-73.019778
SMC,OGLE-SMC-CEP-1080,2.0369022,6000.39271,17.207,16.522,0.613,11.998958,-72.920222
SMC,OGLE-SMC-CEP-1081,4.1932361,6000.05153,16.292,15.508,0.539,11.999667,-73.005167
SMC,OGLE-SMC-CEP-1087,1.7034634,6001.11785,17.192,16.572,0.322,12.002125,-73.484611
SMC,OGLE-SMC-CEP-1089,1.3152828,6001.08754,18.511,17.603,0.457,12.003917,-73.170472
SMC,OGLE-SMC-CEP-1090,2.1023580,6000.07339,16.729,15.987,0.211,12.004333,-73.486361
SMC,OGLE-SMC-CEP-1091,1.4321667,6000.03973,17.768,17.089,0.488,12.004583,-72.995972
SMC,OGLE-SMC-CEP-1093,2.6475635,6001.41372,17.081,16.298,0.430,12.010542,-72.857500
SMC,OGLE-SMC-CEP-1094,2.2967502,6000.69059,17.873,16.896,0.373,12.010500,-73.070556
SMC,OGLE-SMC-CEP-1096,1.7832123,6000.71582,17.848,17.146,0.340,12.012500,-72.327861
SMC,OGLE-SMC-CEP-1098,1.1638954,6000.11625,17.793,17.192,0.494,12.015958,-72.939639
SMC,OGLE-SMC-CEP-1101,1.9120246,6000.07772,16.958,16.349,0.706,12.020583,-73.548639
SMC,OGLE-SMC-CEP-1102,2.8989329,6001.07788,16.751,16.029,0.461,12.021417,-72.621528
SMC,OGLE-SMC-CEP-1105,1.5046356,6000.99557,18.321,17.428,0.471,12.025542,-73.255306
SMC,OGLE-SMC-CEP-1107,24.4834722,6013.33370,14.737,13.646,0.594,12.025958,-72.873944
SMC,OGLE-SMC-CEP-1108,5.7565844,6000.99399,15.687,14.975,0.475,12.027000,-73.059472
SMC,OGLE-SMC-CEP-1109,1.4132834,6000.96465,17.722,17.112,0.744,12.029792,-74.033583
SMC,OGLE-SMC-CEP-1111,1.7613213,6001.06842,17.127,16.521,0.735,12.030667,-73.081611
SMC,OGLE-SMC-CEP-1112,1.8792011,6001.04442,17.267,16.582,0.435,12.031083,-72.788917
SMC,OGLE-SMC-CEP-1113,1.6560782,6000.78268,16.989,16.460,0.739,12.032000,-72.433056
SMC,OGLE-SMC-CEP-1115,3.9003814,6000.05406,16.755,15.920,0.731,12.033583,-73.238722
SMC,OGLE-SMC-CEP-1116,2.9936267,6002.87708,16.429,15.814,0.732,12.034042,-72.852250
SMC,OGLE-SMC-CEP-1117,9.6597116,6001.70900,16.596,15.337,0.302,12.034292,-73.296306
SMC,OGLE-SMC-CEP-1118,1.5243122,6000.14504,17.402,16.813,0.480,12.035958,-72.673694
SMC,OGLE-SMC-CEP-1120,2.7418068,6000.64208,16.955,16.294,0.655,12.041167,-73.941417
SMC,OGLE-SMC-CEP-1122,1.2838165,6001.13319,17.800,17.128,0.474,12.050458,-72.792694
SMC,OGLE-SMC-CEP-1123,1.6361626,6001.58500,17.596,16.876,0.658,12.052583,-73.014917
SMC,OGLE-SMC-CEP-1124,1.1118375,6000.92562,18.634,17.857,0.478,12.052583,-73.222139
SMC,OGLE-SMC-CEP-1125,1.9543544,6001.73394,17.078,16.434,0.530,12.056333,-73.193944
SMC,OGLE-SMC-CEP-1128,1.7350568,6000.92479,17.164,16.544,0.630,12.058708,-73.084028
SMC,OGLE-SMC-CEP-1130,3.6927652,6000.76023,16.086,15.460,0.677,12.060500,-72.794389
SMC,OGLE-SMC-CEP-1131,5.7806121,6002.09674,18.979,17.295,0.393,12.060542,-73.326000
SMC,OGLE-SMC-CEP-1134,6.4475460,6000.16158,16.489,15.407,0.490,12.062083,-73.071833
SMC,OGLE-SMC-CEP-1135,3.1432755,6000.15484,16.680,15.947,0.628,12.062875,-73.466778
SMC,OGLE-SMC-CEP-1136,2.0558214,6001.30954,16.953,16.330,0.763,12.063917,-72.634861
SMC,OGLE-SMC-CEP-1139,1.3134122,6001.25715,17.972,17.270,0.297,12.067833,-72.943833
SMC,OGLE-SMC-CEP-1140,1.8382953,6000.37174,17.233,16.569,0.455,12.070083,-73.499139
SMC,OGLE-SMC-CEP-1141,2.3857644,6002.15740,17.283,16.515,0.250,12.071333,-72.989194
SMC,OGLE-SMC-CEP-1144,1.1656238,6001.01454,18.031,17.399,0.296,12.081083,-73.159556
SMC,OGLE-SMC-CEP-1145,1.8170853,6001.62784,17.809,16.993,0.560,12.084792,-73.339611
SMC,OGLE-SMC-CEP-1146,2.0220164,6001.72256,17.093,16.435,0.439,12.085792,-73.512194
SMC,OGLE-SMC-CEP-1151,1.7695485,6001.35323,17.338,16.680,0.403,12.094250,-73.397639
SMC,OGLE-SMC-CEP-1152,1.7021011,6001.37324,17.362,16.654,0.321,12.096083,-73.516194
SMC,OGLE-SMC-CEP-1153,1.5974936,6001.21876,17.966,17.152,0.784,12.097250,-73.120667
SMC,OGLE-SMC-CEP-1154,1.7705105,6000.33351,17.192,16.577,0.365,12.099375,-73.483000
SMC,OGLE-SMC-CEP-1156,1.2407875,6000.25188,17.789,17.212,0.688,12.100958,-73.732194
SMC,OGLE-SMC-CEP-1157,30.0728274,6017.55592,14.070,12.988,0.480,12.100875,-73.225917
SMC,OGLE-SMC-CEP-1159,1.2162450,6000.51964,17.896,17.291,0.615,12.104833,-73.935639
SMC,OGLE-SMC-CEP-1160,1.7160833,6000.13010,17.369,16.725,0.780,12.105125,-73.295722
SMC,OGLE-SMC-CEP-1161,2.4794915,6001.81925,16.636,16.014,0.718,12.107708,-72.939778
SMC,OGLE-SMC-CEP-1162,2.0044396,6000.72681,17.530,16.800,0.736,12.109917,-73.036806
SMC,OGLE-SMC-CEP-1163,5.1066848,6000.76319,16.627,15.685,0.610,12.116542,-73.147472
SMC,OGLE-SMC-CEP-1164,1.6026310,6000.29367,17.726,16.972,0.265,12.116583,-73.597750
SMC,OGLE-SMC-CEP-1165,10.3089468,6004.50697,15.870,14.831,0.326,12.117083,-73.227611
SMC,OGLE-SMC-CEP-1171,1.9734154,6000.10664,16.977,16.362,0.435,12.130042,-72.701972
SMC,OGLE-SMC-CEP-1172,14.0624745,6013.27638,14.867,13.950,0.492,12.131042,-73.266806
SMC,OGLE-SMC-CEP-1173,2.1119115,6001.65061,17.115,16.411,0.343,12.131417,-72.557278
SMC,OGLE-SMC-CEP-1177,2.0470623,6001.11931,17.292,16.604,0.500,12.136625,-72.439667
SMC,OGLE-SMC-CEP-1179,1.5575931,6001.01996,17.614,16.940,0.732,12.137458,-73.496167
SMC,OGLE-SMC-CEP-1180,1.8721415,6000.54075,17.023,16.433,0.762,12.137542,-72.419333
SMC,OGLE-SMC-CEP-1182,1.7711618,6000.54469,17.425,16.750,0.676,12.140208,-72.940667
SMC,OGLE-SMC-CEP-1183,1.5979639,6001.52329,17.163,16.591,0.708,12.140250,-72.724806
SMC,OGLE-SMC-CEP-1188,1.3387279,6001.26545,17.736,17.124,0.740,12.149458,-74.455389
SMC,OGLE-SMC-CEP-1189,2.6457060,6000.16028,16.745,16.062,0.333,12.149500,-72.635917
SMC,OGLE-SMC-CEP-1190,1.7910724,6000.39962,17.279,16.597,0.620,12.151625,-72.373472
SMC,OGLE-SMC-CEP-1193,3.0892995,6002.84945,16.572,15.983,0.629,12.155583,-73.039028
SMC,OGLE-SMC-CEP-1195,3.6991453,6001.04320,16.054,15.437,0.739,12.163750,-72.955806
SMC,OGLE-SMC-CEP-1199,1.4748353,6000.32831,17.415,16.864,0.706,12.169375,-73.499917
SMC,OGLE-SMC-CEP-1200,1.7667423,6000.02594,17.275,16.662,0.634,12.175792,-73.263278
SMC,OGLE-SMC-CEP-1202,1.9689179,6000.79273,17.177,16.299,0.241,12.180625,-72.970278
SMC,OGLE-SMC-CEP-1204,1.0257330,6000.67347,18.355,17.616,0.442,12.188292,-73.161833
SMC,OGLE-SMC-CEP-1205,5.1138747,6002.13356,16.149,15.415,0.578,12.189625,-72.842472
SMC,OGLE-SMC-CEP-1208,1.1392844,6000.16473,17.924,17.344,0.545,12.192958,-72.169694
SMC,OGLE-SMC-CEP-1210,2.1715395,6002.05992,17.085,16.484,0.834,12.197083,-73.725528
SMC,OGLE-SMC-CEP-1211,9.4904150,6001.14435,15.425,14.651,0.085,12.197750,-73.222000
SMC,OGLE-SMC-CEP-1213,2.9957546,6000.35799,16.439,15.793,0.715,12.199542,-73.556306
SMC,OGLE-SMC-CEP-1214,5.4043362,6003.07442,15.996,15.191,0.430,12.199542,-73.277000
SMC,OGLE-SMC-CEP-1215,1.5124510,6000.85360,17.852,17.139,0.719,12.199583,-72.883250
SMC,OGLE-SMC-CEP-1217,4.9654149,6001.67315,16.773,15.771,0.399,12.203583,-73.178250
SMC,OGLE-SMC-CEP-1222,3.3499381,6001.12357,16.510,15.747,0.267,12.209875,-73.245444
SMC,OGLE-SMC-CEP-1223,1.4174544,6000.23799,17.702,17.059,0.433,12.212542,-73.570611
SMC,OGLE-SMC-CEP-1224,1.7949903,6000.85057,18.266,17.288,0.392,12.212833,-73.182194
SMC,OGLE-SMC-CEP-1226,2.4511906,6002.33728,16.887,16.197,0.482,12.216542,-72.631944
SMC,OGLE-SMC-CEP-1227,1.9000385,6000.34765,17.246,16.612,0.370,12.218000,-73.409750
SMC,OGLE-SMC-CEP-1229,1.1409952,6000.90988,17.770,17.207,0.731,12.218708,-74.097722
SMC,OGLE-SMC-CEP-1233,1.5175505,6001.13628,17.529,16.926,0.687,12.224375,-73.632833
SMC,OGLE-SMC-CEP-1234,2.1057341,6001.86153,17.518,16.697,0.757,12.225375,-72.976611
SMC,OGLE-SMC-CEP-1238,1.6361818,6000.60292,17.131,16.608,0.821,12.239583,-73.669028
SMC,OGLE-SMC-CEP-1239,1.9166824,6001.53513,17.600,16.883,0.351,12.239917,-73.317167
SMC,OGLE-SMC-CEP-1240,1.9919451,6001.44609,17.752,16.901,0.378,12.242083,-73.102278
SMC,OGLE-SMC-CEP-1245,2.1100525,6002.06150,17.212,16.496,0.335,12.255000,-73.327361
SMC,OGLE-SMC-CEP-1246,2.0422708,6000.60666,17.119,16.443,0.448,12.255375,-73.471417
SMC,OGLE-SMC-CEP-1247,13.3027724,6013.23267,15.323,14.335,0.469,12.256750,-73.212444
SMC,OGLE-SMC-CEP-1249,7.0489028,6002.41453,15.984,15.086,0.411,12.262250,-73.264194
SMC,OGLE-SMC-CEP-1250,4.9706036,6004.45137,16.579,15.650,0.205,12.263500,-73.095306
SMC,OGLE-SMC-CEP-1251,2.9647742,6000.88579,15.490,14.750,0.417,12.263917,-72.535167
SMC,OGLE-SMC-CEP-1252,1.9626257,6001.07617,17.216,16.566,0.576,12.264125,-73.290556
SMC,OGLE-SMC-CEP-1255,1.2074641,6000.38798,18.447,17.593,0.216,12.267542,-73.039944
SMC,OGLE-SMC-CEP-1259,1.3598724,6000.76017,17.966,17.258,0.371,12.272333,-72.854500
SMC,OGLE-SMC-CEP-1261,10.0392948,6009.97544,15.318,14.464,0.372,12.272583,-73.069833
SMC,OGLE-SMC-CEP-1265,3.2238440,6002.57253,16.464,15.846,0.742,12.277000,-73.614444
SMC,OGLE-SMC-CEP-1266,1.9616320,6000.71317,17.322,16.588,0.344,12.283250,-72.997806
