# Kepler long-cadence light curve for KIC 7944142 (HD 176694, Kp = 7.82), a
# red giant whose surface rings with solar-like oscillations.
# Source: MAST / Kepler SPOC PDCSAP via lightkurve search_lightcurve(
#   'KIC 7944142', mission='Kepler', exptime=1800).download_all().stitch(),
#   then remove_nans() and remove_outliers(sigma=5).
# 18 quarters, 65259 points, 1470 d baseline,
#   29.42 min cadence, 672 ppm rms.
# ppm = (PDCSAP / median - 1) x 1e6. Quarter gaps are left in; the scene fills
#   them with zeros on a regular grid so a plain numpy FFT is enough.
# Published seismology for comparison (Yu et al. 2018, ApJS 236, 42,
#   VizieR J/ApJS/236/42): numax = 74.75 +- 0.63 muHz, Dnu = 6.993 muHz,
#   Teff = 5046 K, M = 1.59 Msun, R = 8.38 Rsun (RGB-corrected).
# Columns: bkjd_day = BJD_TDB - 2454833; flux_ppm is dimensionless x 1e6.
bkjd_day,flux_ppm
150.271434,-10.7
150.291868,-164.6
150.312302,-1040.2
150.332737,-1689.9
150.353171,-1620.8
150.373605,-881.2
150.394039,-248.7
150.414473,-3.5
150.434908,-334.3
150.455342,-735.1
150.475776,-1179.5
150.496210,-1222.9
150.516645,-971.4
150.537079,-409.5
150.557513,94.7
150.577947,25.2
150.598381,-388.8
150.618815,-780.5
150.639250,-833.5
150.659684,-586.5
150.680118,-361.4
150.700552,24.6
150.720987,-54.8
150.741421,-294.0
150.761855,-434.5
150.782289,-686.5
150.802723,-987.7
150.823158,-770.3
150.843592,-387.2
150.864026,301.1
150.884460,761.7
150.904894,397.2
150.925329,-227.7
150.945763,-835.0
150.966197,-983.7
150.986631,-703.0
151.007065,-303.8
151.027500,-108.7
151.047934,-114.7
151.068368,-361.3
151.088802,-293.7
151.109237,-514.2
151.129671,-722.3
151.150105,-534.4
151.170539,-112.9
151.190973,564.7
151.211407,935.9
151.231842,646.0
151.252276,113.7
151.272710,-240.1
151.293144,-177.3
151.313579,98.3
151.334013,572.3
151.354447,597.2
151.374881,77.5
151.395315,-125.4
151.415750,-199.8
151.436184,-133.3
151.456618,93.6
151.477052,256.4
151.497486,372.4
151.517921,182.0
151.538355,-210.2
151.558789,-534.8
151.579223,-640.0
151.599657,-440.4
151.620092,-368.8
151.640526,-625.4
151.681394,-196.3
151.701828,-305.8
151.722263,-427.2
151.742697,-448.0
151.763131,-521.6
151.783565,-517.5
151.803999,-404.5
151.824434,-287.0
151.844868,-416.3
151.865302,-812.2
151.885736,-1112.0
151.906170,-1217.2
151.926605,-1192.3
151.947039,-917.3
151.967473,-687.8
151.987907,-430.0
152.008341,-154.6
152.028776,-295.2
152.049210,-381.4
152.069644,-483.9
152.090078,-292.1
152.110512,-259.5
152.130947,-655.8
152.151381,-1191.6
152.171815,-1426.1
152.192249,-1254.3
152.212683,-1276.2
152.233118,-997.0
152.253552,-746.1
152.273986,-569.9
152.314854,-213.3
152.335288,-140.4
152.355723,-69.3
152.376157,-56.5
152.396591,235.9
152.417025,707.6
152.437459,1102.3
152.457894,1149.3
152.478328,713.7
152.498762,100.0
152.519196,-515.3
152.539630,-899.5
152.560065,-824.6
152.580499,-76.8
152.600933,624.5
152.621367,778.6
152.641801,657.3
152.682670,230.2
152.703104,379.0
152.723538,687.6
152.743972,432.5
152.764407,1369.6
152.784841,1660.6
152.805275,1445.3
152.825709,805.0
152.846143,-1678.8
152.866577,251.9
152.887012,518.2
152.907446,589.7
152.927880,473.9
152.948314,146.5
152.968748,-157.7
152.989183,-287.9
153.009617,-261.5
153.030051,66.2
153.050485,579.5
153.070919,887.4
153.091353,102.9
153.111788,507.0
153.132222,313.0
153.152656,340.8
153.173090,712.4
153.193524,976.2
153.213959,1001.0
153.234393,819.1
153.254827,595.8
153.275261,156.3
153.295695,-59.2
153.316130,45.3
153.336564,234.6
153.356998,317.5
153.377432,288.2
153.397866,268.1
153.418301,246.8
153.438735,32.2
153.459169,120.8
153.479603,371.7
153.500037,876.7
153.520471,1030.0
153.540906,871.8
153.561340,352.3
153.581774,-517.4
153.602208,-924.4
153.622642,-949.9
153.643077,-412.1
153.663511,212.4
153.683945,427.4
153.704379,3.2
153.724813,-704.6
153.745247,-1046.2
153.765682,-733.6
153.786116,-98.4
153.806550,427.2
153.826984,752.1
153.847418,720.3
153.867853,372.8
153.888287,-230.0
153.908721,-328.9
153.929155,-1.2
153.949589,404.4
153.970023,617.5
153.990458,742.6
154.010892,612.6
154.031326,343.3
154.051760,-153.4
154.072194,-325.9
154.092628,44.7
154.113063,911.7
154.133497,1180.4
154.153931,916.4
154.174365,454.3
154.194799,-9.6
154.215234,-314.7
154.235668,132.6
154.256102,691.8
154.276536,912.1
154.296970,442.3
154.317404,-198.1
154.337838,-327.1
154.358273,-93.5
154.378707,174.2
154.399141,298.1
154.419575,342.6
154.440009,313.6
154.460444,203.7
154.480878,-19.7
154.501312,-303.5
154.521746,-228.0
154.542180,546.5
154.562614,1121.0
154.583049,1576.7
154.603483,1644.4
154.623917,1173.1
154.644351,776.4
154.664785,670.7
154.685219,847.3
154.705654,1136.9
154.726088,1513.1
154.746522,1844.2
154.766956,1957.8
154.787390,1609.6
154.807825,1008.6
154.828259,553.6
154.848693,738.1
154.869127,1059.3
154.889561,1010.7
154.909995,1023.5
154.930430,1263.9
154.950864,1260.0
154.971298,966.0
154.991732,482.9
155.012166,200.3
155.032600,196.9
155.053035,482.9
155.073469,635.9
155.093903,364.5
155.114337,-172.6
155.134771,-243.8
155.155205,-8.8
155.175640,177.5
155.196074,211.1
155.216508,103.1
155.236942,-37.4
155.257376,-104.2
155.298245,-302.6
155.318679,1.9
155.339113,302.8
155.359547,275.9
155.379981,-110.9
155.400415,-339.3
155.420850,-640.4
155.441284,-907.7
155.461718,-1042.4
155.482152,-913.0
155.502586,-849.4
155.523020,-800.8
155.543455,-876.2
155.584323,-1054.7
155.604757,-825.6
155.625191,-310.1
155.645625,305.9
155.666059,439.3
155.686494,129.3
155.706928,-164.2
155.727362,-230.1
155.747796,15.9
155.768230,245.7
155.788664,411.0
155.809099,445.5
155.829533,390.4
155.849967,518.4
155.870401,715.1
155.890835,1046.5
155.911270,1354.5
155.931704,1378.8
155.952138,1230.4
155.972572,991.2
155.993006,962.3
156.013440,1107.0
156.033874,1233.2
156.054309,1445.1
156.074743,1448.6
156.095177,1382.4
156.115611,1333.6
156.136045,1270.4
156.156479,1075.1
156.176913,878.5
156.197348,788.7
156.217782,809.7
156.238216,851.2
156.258650,812.8
156.279084,1010.2
156.299518,1432.9
156.319953,1919.3
156.340387,2013.9
156.360821,1699.1
156.381255,1283.8
156.401689,1074.6
156.422123,1088.9
156.442558,1139.9
156.462992,1232.3
156.483426,1395.6
156.503860,1092.6
156.524294,432.5
156.544728,-232.8
156.565162,-584.6
156.585597,-315.5
156.606031,-50.9
156.626465,121.2
156.646899,173.7
156.667333,289.1
156.687767,-88.5
156.708202,-432.3
156.728636,-168.1
156.749070,480.7
156.769504,931.5
156.789938,1099.3
156.810372,803.1
156.830806,181.8
156.851241,-369.2
156.871675,-362.9
156.892109,-13.2
156.912543,9.8
156.932977,-147.2
156.953411,-591.7
156.973845,-1010.2
156.994280,-1250.4
157.014714,-1164.9
157.035148,-810.1
157.055582,-313.5
157.076016,-115.8
157.096450,-281.3
157.116885,-579.4
157.137319,-804.8
157.157753,-847.5
157.178187,-477.1
157.198621,-162.8
157.219055,305.3
157.239489,497.0
157.259924,437.6
157.280358,263.5
157.300792,-2.5
157.321226,-83.8
157.341660,-65.1
157.362094,181.9
157.382528,225.9
157.402963,-89.7
157.423397,-450.7
157.443831,-673.9
157.464265,-451.1
157.484699,5.6
157.505133,285.4
157.525568,387.3
157.546002,339.9
157.566436,435.7
157.586870,476.1
157.607304,568.2
157.627738,422.1
157.648172,327.3
157.668607,554.7
157.689041,841.5
157.709475,1081.9
157.729909,1455.7
157.750343,1309.0
157.770777,904.1
157.791211,651.7
157.811645,836.8
157.832080,1388.5
157.852514,1795.2
157.872948,1841.4
157.893382,1609.1
157.913816,1487.3
157.934250,1372.6
157.954684,1480.6
157.975119,1761.3
157.995553,1973.6
158.015987,1826.0
158.036421,1623.3
158.056855,1419.2
158.077289,1300.5
158.097723,1465.1
158.118158,1774.1
158.138592,2264.7
158.159026,2486.6
158.179460,2364.8
158.199894,1944.1
158.220328,1579.2
158.240762,1270.1
158.281631,871.7
158.302065,801.7
158.322499,651.4
158.342933,358.5
158.363367,323.3
158.383801,338.6
158.404236,541.0
158.424670,679.5
158.445104,674.2
158.465538,555.4
158.485972,204.4
158.506406,-183.0
158.526840,-354.5
158.547274,-440.8
158.567709,-345.0
158.588143,-138.4
158.608577,26.5
158.629011,134.2
158.649445,322.6
158.669879,569.6
158.690313,566.7
158.710748,784.4
158.731182,1202.3
158.751616,1071.2
158.772050,825.9
158.792484,375.5
158.812918,115.0
158.833352,219.8
158.853786,638.8
158.874221,848.2
158.894655,994.9
158.915089,1031.3
158.935523,976.8
158.955957,504.3
158.976391,85.5
158.996825,-188.7
159.017259,-43.1
159.037694,388.3
159.058128,729.1
159.078562,818.4
159.098996,538.9
159.119430,389.3
159.139864,466.7
159.160298,484.0
159.180733,367.2
159.201167,408.1
159.221601,374.1
159.242035,310.5
159.262469,149.7
159.282903,134.6
159.303337,21.2
159.323771,38.7
159.344206,350.0
159.364640,696.5
159.385074,523.2
159.405508,486.4
159.425942,486.3
159.446376,435.7
159.466810,480.9
159.487244,417.7
159.507678,653.3
159.528113,1058.0
159.548547,1396.3
159.568981,1374.7
159.589415,971.9
159.609849,649.3
159.630283,599.7
159.650717,397.7
159.671151,567.1
159.691586,947.5
159.712020,1336.0
159.732454,1393.7
159.752888,1074.1
159.773322,624.5
159.793756,113.8
159.814190,-363.1
159.834624,-143.8
159.855059,232.5
159.875493,298.6
159.895927,229.7
159.916361,-119.6
159.936795,-281.6
159.957229,130.2
159.977663,888.6
159.998097,1491.9
160.018532,1768.0
160.038966,1584.6
160.059400,980.5
160.079834,453.4
160.100268,204.3
160.120702,541.2
160.141136,896.6
160.161570,1060.4
160.182004,958.8
160.202439,1157.3
160.222873,567.2
160.243307,620.1
160.263741,507.4
160.284175,408.5
160.304609,576.0
160.325043,690.6
160.345478,299.8
160.365912,-150.4
160.386346,-333.8
160.406780,-298.6
160.427214,-3.8
160.447648,488.8
160.468082,534.1
160.488516,291.2
160.508950,46.0
160.529384,63.9
160.549819,271.1
160.570253,728.0
160.590687,911.6
160.611121,762.0
160.631555,462.5
160.651989,387.5
160.672423,407.6
160.692857,49.4
160.713292,114.7
160.733726,432.0
160.754160,661.6
160.774594,906.6
160.795028,890.5
160.815462,562.4
160.835896,374.7
160.856330,516.5
160.876764,559.8
160.897198,486.4
160.917633,499.5
160.938067,755.5
160.958501,842.9
160.978935,755.4
160.999369,625.8
161.019803,467.1
161.040237,540.0
161.060671,823.7
161.081105,1087.4
161.101540,1464.5
161.121974,1496.9
161.142408,1272.8
161.162842,1134.5
161.183276,1114.6
161.203710,1340.6
161.224144,1769.3
161.265012,2097.2
161.285446,1776.1
161.305881,1696.1
161.326315,1831.4
161.346749,1924.6
161.367183,2021.8
161.387617,1849.5
161.408051,1841.2
161.428485,1966.0
161.448919,1780.0
161.469353,1509.2
161.489788,1211.6
161.510222,874.0
161.530656,682.2
161.551090,633.8
161.571524,787.5
161.591958,772.1
161.612392,684.1
161.632826,750.1
161.653261,147.3
161.673695,453.6
161.694129,407.0
161.714563,617.4
161.734997,636.9
161.755431,621.8
161.775865,796.2
161.796299,859.5
161.816733,1019.1
161.837167,1250.0
161.857601,1180.8
161.878036,750.8
161.898470,-374.3
161.918904,424.3
161.939338,507.8
161.959772,664.2
161.980206,899.0
162.000640,1072.6
162.021074,1099.6
162.041508,699.0
162.061942,551.9
162.082376,705.2
162.102811,1231.0
162.123245,1770.7
162.143679,2051.0
162.164113,2077.5
162.184547,1754.8
162.204981,1339.6
162.225415,1123.1
162.245849,915.9
162.266283,995.6
162.286717,1018.4
162.307152,831.1
162.327586,201.5
162.348020,-338.6
162.368454,-581.7
162.388888,-693.7
162.409322,-774.1
162.429756,-555.0
162.450190,-163.6
162.470624,70.8
162.491058,331.9
162.511492,401.0
162.531926,430.6
162.552360,231.4
162.572794,-99.3
162.593228,-72.8
162.613663,541.1
162.634097,1068.1
162.654531,1329.8
162.674965,1096.4
162.695399,601.8
162.715833,332.5
162.736267,474.5
162.756701,873.7
162.777135,1178.4
162.797569,1443.6
162.818003,1422.5
162.838437,1357.2
162.858872,1609.9
162.879306,1844.6
162.899740,1936.7
162.920174,1993.8
162.940608,2084.9
162.961042,2023.7
162.981476,2119.8
163.001910,2222.7
163.022344,2152.4
163.042778,2088.2
163.063212,1864.8
163.083646,1793.1
163.104081,1880.9
163.124515,2085.7
163.144949,2206.1
163.165383,1938.0
163.185817,1506.7
163.206251,1001.1
163.226685,1300.1
163.247119,1787.8
163.267553,2159.1
163.287987,2101.9
163.308421,1595.7
163.328856,1230.4
163.349290,1136.9
163.369724,1385.8
163.390158,2023.0
163.410592,2395.9
163.431026,2363.9
163.451460,1936.6
163.471894,1421.9
163.492328,1250.9
163.512762,1459.4
163.533196,1513.6
163.553631,1811.3
163.574065,1966.1
163.594499,1856.0
163.614933,1566.5
163.635367,966.0
163.655801,491.3
163.676235,897.3
163.696669,1512.1
163.717103,1594.1
163.737537,1202.1
163.757971,828.6
163.778405,631.7
163.798839,714.1
163.819273,966.9
163.839708,1246.0
163.860142,1221.3
163.880576,871.5
163.901010,732.2
163.921444,533.6
163.941878,475.2
163.962312,644.0
163.982746,772.5
164.003180,912.7
164.023614,761.4
164.044048,744.0
164.064482,338.1
164.084917,148.2
164.105351,390.3
164.125785,520.1
164.146219,343.2
164.166653,336.8
164.187087,478.1
164.207521,733.5
164.248389,718.6
164.268823,845.9
164.289257,888.3
164.309691,1174.1
164.330125,1249.2
164.350560,1460.9
164.370994,1378.1
164.391428,985.1
164.411862,841.3
164.432296,1057.1
164.452730,1085.8
164.473164,1290.2
164.493598,1400.5
164.514032,1161.0
164.534466,849.0
164.554900,698.7
164.575334,1045.2
164.595768,1672.7
164.616202,1819.7
164.636636,1703.7
164.657071,1424.8
164.677505,1260.0
164.697939,1193.5
164.718373,1112.3
164.738807,976.3
164.759241,1096.1
164.779675,1433.7
164.800109,2024.5
164.820543,2556.6
164.840977,2656.5
164.861411,2537.1
164.881845,2465.0
164.902279,2337.0
164.922713,2351.2
164.943148,2631.3
164.963582,2767.1
164.984016,2554.2
169.765551,-239.2
169.785986,-299.4
169.806419,-105.5
169.826854,-277.0
169.847288,-486.3
169.867722,-457.1
169.888156,69.6
169.908590,733.3
169.929024,1077.2
169.949458,1151.3
169.969892,858.2
169.990326,239.1
170.010760,71.2
170.031194,397.2
170.051628,858.4
170.072062,1101.9
170.092496,1270.2
170.112930,1400.1
170.133364,1587.9
170.153798,1735.0
170.194666,1738.5
170.215100,1670.4
170.235534,1500.8
170.255968,985.4
170.276402,505.0
170.296836,322.2
170.317270,-142.5
170.337704,-403.5
170.358138,-259.1
170.378572,-35.2
170.399006,212.3
170.419440,234.1
170.439874,-20.7
170.460308,-459.3
170.480742,-891.6
170.501176,-1166.2
170.521610,-1062.3
170.542044,-874.8
170.562478,-704.3
170.582912,-691.2
170.603346,-763.2
170.623780,-922.0
170.644214,-990.7
170.664648,-1293.5
170.685082,-1435.7
170.705516,-1094.8
170.725950,-637.4
170.746384,-500.7
170.766818,-838.8
170.787252,-1338.3
170.807686,-1461.9
170.828120,-1130.0
170.848554,-490.3
170.868988,-90.1
170.889422,-302.1
170.909856,-947.8
170.930290,-1251.7
170.950724,-1183.6
170.971158,-1148.0
170.991592,-665.8
171.012026,-316.3
171.032460,-478.5
171.052894,-1033.4
171.073328,-1801.1
171.093762,-1960.5
171.114196,-1863.1
171.134630,-1145.1
171.155064,-256.7
171.175498,152.1
171.195932,233.4
171.216366,-44.3
171.236800,-438.3
171.257234,-822.7
171.277668,-697.1
171.298102,-643.1
171.318536,-239.6
171.338970,130.1
171.359404,244.5
171.379838,343.3
171.400272,425.8
171.420706,490.9
171.441140,633.6
171.461574,732.2
171.482008,685.8
171.502442,418.5
171.522876,318.2
171.543310,372.9
171.563744,327.3
171.584178,561.8
171.604612,610.8
171.625046,611.5
171.645480,338.0
171.665914,125.6
171.686348,316.4
171.706782,813.8
171.727216,1385.1
171.747650,1817.8
171.768084,1702.5
171.788518,1169.8
171.808952,482.4
171.829386,74.3
171.849820,45.5
171.870254,527.5
171.890688,1327.4
171.911122,1753.6
171.931556,1421.5
171.951990,617.1
171.972424,284.4
171.992858,369.1
172.013292,665.9
172.033726,918.4
172.054160,1074.4
172.074594,791.3
172.095028,298.1
172.115462,103.6
172.135896,-116.6
172.156330,-197.5
172.176764,-0.5
172.197198,73.0
172.217632,121.0
172.238065,465.9
172.258499,596.0
172.278934,585.7
172.299367,416.0
172.319801,336.8
172.340236,462.7
172.360669,536.7
172.381103,500.6
172.401537,21.7
172.421971,-624.8
172.442405,-1026.5
172.462839,-1079.7
172.483273,-903.7
172.503707,-983.8
172.524141,-941.4
172.544575,-562.3
172.565009,-435.9
172.585443,-561.8
172.605877,-803.6
172.626311,-881.3
172.646745,-816.9
172.667179,-742.7
172.687613,-564.4
172.708047,-317.0
172.728481,-149.4
172.748915,3.8
172.769349,-238.2
172.789783,-794.7
172.810217,-1404.9
172.830651,-1674.4
172.851085,-1370.5
172.871519,-946.8
172.891953,-468.5
172.912387,-490.7
172.932821,-1030.7
172.953255,-1349.7
172.973689,-1319.9
172.994123,-1153.8
173.014557,-1021.6
173.034991,-734.4
173.055425,-464.7
173.075859,-622.0
173.096293,-804.8
173.116727,-675.9
173.137161,-355.4
173.178029,786.2
173.198463,904.2
173.218897,373.6
173.239331,-192.6
173.259764,-245.3
173.280198,238.4
173.300632,770.9
173.321066,1203.2
173.341500,1283.3
173.361934,1213.4
173.382368,1295.4
173.402802,1482.7
173.423236,1679.9
173.443670,1630.8
173.464104,1455.9
173.484538,1416.9
173.504972,1587.9
173.525406,1686.7
173.545840,1541.4
173.566274,1174.0
173.586708,905.4
173.607142,784.5
173.627576,642.2
173.648010,758.5
173.668444,1335.0
173.688878,1576.4
173.709312,1412.7
173.729746,1159.3
173.750180,917.3
173.770614,715.5
173.791048,502.8
173.811482,493.5
173.831916,710.0
173.852350,585.1
173.872784,475.9
173.893217,358.6
173.913652,-225.2
173.934085,-582.0
173.954519,-437.3
173.974953,35.9
173.995387,572.9
174.015821,836.1
174.036255,807.4
174.056689,1057.4
174.077123,995.2
174.097557,743.7
174.117991,473.5
174.138425,192.0
174.158859,-388.6
174.179293,-917.5
174.199727,-1156.9
174.220161,-1252.8
174.240595,-1152.9
174.261029,-950.1
174.281463,-780.8
174.301897,-851.0
174.322331,-1032.5
174.342765,-1298.7
174.363199,-1226.7
174.383633,-944.3
174.404067,-649.0
174.424501,-445.5
174.444935,-651.4
174.465368,-853.2
174.485802,-831.8
174.506237,-471.2
174.526670,-1.1
174.547104,-195.2
174.567538,-535.2
174.587972,-648.0
174.608406,-675.0
174.628840,-560.8
174.649274,-651.7
174.669708,-695.8
174.690142,-493.0
174.710576,-115.4
174.731010,12.6
174.751444,-376.0
174.771878,-714.4
174.792312,-569.8
174.812746,50.4
174.833180,769.9
174.853614,1132.6
174.874048,1059.8
174.894482,728.5
174.914916,305.5
174.935350,126.7
174.955784,345.9
174.976217,422.6
174.996651,417.8
175.017085,747.2
175.037519,875.2
175.057953,717.9
175.078387,424.1
175.098821,239.0
175.139689,814.8
175.160123,1039.6
175.180557,1187.3
175.200991,1203.1
175.221425,923.9
175.241859,449.1
175.262293,380.8
175.282727,706.2
175.303161,1047.7
175.323595,1082.5
175.344029,909.6
175.364462,651.6
175.384896,607.0
175.405330,602.4
175.425764,318.1
175.446198,184.3
175.466632,279.1
175.487066,248.7
175.507500,293.9
175.527934,361.1
175.548368,236.6
175.568802,109.3
175.589236,208.7
175.609670,41.7
175.630104,-14.0
175.650538,-87.7
175.670972,-372.4
175.691406,-634.6
175.711840,-524.6
175.732274,-193.9
175.752707,145.9
175.773141,493.2
175.793575,337.8
175.814009,-216.7
175.834443,-532.0
175.854877,-591.3
175.875311,-452.0
175.895745,-342.2
175.916179,-280.7
175.936613,-747.4
175.957047,-1157.9
175.977481,-1305.8
175.997915,-1203.7
176.018349,-871.8
176.038783,-564.8
176.059217,-562.6
176.079651,-531.5
176.100084,-496.5
176.120518,-285.5
176.161386,39.9
176.181820,-107.4
176.202254,-365.4
176.222688,-357.0
176.243122,-3.1
176.263556,117.9
176.283990,345.2
176.304424,353.2
176.324858,-60.4
176.345292,-366.1
176.365726,-337.9
176.386160,-56.7
176.406593,233.5
176.427028,310.3
176.447461,92.6
176.467895,-276.6
176.488329,-285.6
176.508763,-91.0
176.529197,331.4
176.549631,658.0
176.570065,1076.8
176.590499,990.3
176.610933,700.4
176.631367,554.2
176.651801,634.4
176.672235,678.3
176.692669,1026.0
176.713103,1430.3
176.733536,1383.2
176.753970,1036.5
176.774404,485.9
176.794838,329.1
176.815272,568.7
176.835706,935.9
176.856140,1256.9
176.876574,1112.9
176.897008,602.7
176.917442,408.1
176.937876,152.0
176.958310,52.1
176.978744,19.2
176.999178,297.5
177.019611,921.7
177.040045,999.7
177.060479,721.9
177.080913,574.7
177.101347,371.7
177.121781,373.4
177.142215,729.1
177.162649,936.9
177.183083,898.6
177.203517,938.7
177.223951,1093.7
177.244385,1138.3
177.264819,1185.7
177.285253,1182.9
177.305686,981.8
177.326120,707.4
177.346554,538.7
177.366988,603.0
177.387422,710.6
177.407856,911.7
177.428290,1100.5
177.448724,1271.7
177.469158,1269.7
177.489592,1161.5
177.510026,930.2
177.530460,799.1
177.550893,856.5
177.571328,433.3
177.591761,67.7
177.612195,165.5
177.632629,520.8
177.653063,1023.9
177.673497,874.3
177.693931,140.1
177.714365,-830.1
177.734799,-1380.6
177.755233,-1316.1
177.775667,-1005.8
177.796101,-641.3
177.816534,-540.6
177.836968,-574.1
177.857402,-512.7
177.877836,-329.4
177.898270,-163.7
177.918704,-63.9
177.939138,88.7
177.959572,152.9
177.980006,-70.7
178.000440,-360.1
178.020874,-434.2
178.041308,-370.4
178.061742,-155.4
178.082175,-37.4
178.102609,-139.4
178.123043,-103.7
178.143477,-360.4
178.163911,-266.3
178.184345,115.5
178.204779,501.8
178.225213,913.9
178.245647,1084.0
178.266081,683.3
178.286515,394.5
178.306949,478.0
178.327382,819.8
178.347816,1033.4
178.368250,1126.9
178.388684,1101.4
178.409118,931.7
178.429552,619.4
178.449986,359.9
178.470420,336.8
178.490854,366.1
178.511288,531.9
178.531722,587.6
178.552155,492.7
178.572589,528.8
178.593023,494.1
178.613457,418.7
178.633891,436.9
178.654325,809.1
178.674759,1242.0
178.695193,1116.6
178.715627,663.4
178.736061,281.8
178.756495,335.5
178.776928,763.1
178.797362,993.1
178.817796,1006.5
178.838230,1188.8
178.858664,835.1
178.879098,465.4
178.899532,121.6
178.919966,-112.4
178.940400,-62.9
178.960834,278.2
178.981267,638.4
179.001701,804.2
179.022135,692.0
179.042569,399.8
179.063003,392.3
179.083437,465.5
179.124305,436.8
179.144739,267.7
179.165173,208.5
179.185607,93.2
179.206041,-106.8
179.226474,-342.1
179.246908,-604.4
179.267342,-553.1
179.287776,-432.8
