# TESS Sector 70 light curve for TRAPPIST-1 (TIC 278892590, T = 13.85).
# Source: MAST / TESS SPOC 2-minute PDCSAP via lightkurve search_lightcurve(
#   'TRAPPIST-1', mission='TESS', exptime=120).
# relative_flux = PDCSAP / median. detrended_flux = lightkurve flatten(
#   window_length=241 cadences ~ 8 h, polyorder=2, niters=3, sigma=3) / median;
#   the 8 h window is far longer than the 36 min transit, so transits survive.
# Flares and the mid-sector downlink gap are left in — both are real.
# Point-to-point scatter is 1.37%, so a single 0.95% transit is
#   invisible; folding on the period is what reveals it.
# TRAPPIST-1 b ephemeris measured from THIS light curve by box-least-squares
#   (astropy BoxLeastSquares, no catalog input): period 1.510919 d,
#   mid-transit 3209.809538 BTJD, duration 30.0 min, 13 transits observed.
#   Published period for comparison: 1.510826 d.
# Columns: btjd_day = BJD_TDB - 2457000; fluxes are dimensionless.
btjd_day,relative_flux,detrended_flux
3210.169932,1.010044,1.012680
3210.171321,0.993395,0.996066
3210.172710,1.029924,1.032556
3210.174099,0.998458,1.001015
3210.175488,1.000278,1.002782
3210.176877,0.979786,0.982390
3210.178266,1.008727,1.011518
3210.179654,0.998015,1.000802
3210.181043,1.015101,1.017891
3210.182432,0.997475,1.000247
3210.183821,0.982970,0.985642
3210.185210,1.009869,1.012727
3210.186599,0.995832,0.998452
3210.187988,1.010736,1.013315
3210.189376,0.997032,0.999573
3210.190765,0.997516,0.999809
3210.192154,1.021949,1.024180
3210.193543,0.979688,0.981696
3210.194932,0.996441,0.998354
3210.196321,0.980723,0.982617
3210.197710,0.987368,0.989098
3210.199098,0.991483,0.993066
3210.200487,0.974000,0.975554
3210.201876,0.996371,0.998097
3210.203265,0.963890,0.965499
3210.204654,1.010236,1.011883
3210.206043,0.982698,0.984178
3210.207432,0.984581,0.986254
3210.208820,0.999588,1.001230
3210.210209,1.001986,1.003790
3210.211598,0.984613,0.986535
3210.212987,1.009565,1.011295
3210.214376,0.991735,0.993637
3210.215765,0.970910,0.972677
3210.217154,0.996663,0.998505
3210.218542,1.013252,1.015116
3210.219931,0.989926,0.991838
3210.221320,0.993905,0.995791
3210.222709,0.991390,0.993233
3210.224098,1.000910,1.002677
3210.225487,0.990653,0.992417
3210.226876,0.968169,0.969857
3210.228264,0.991917,0.993564
3210.229653,0.969138,0.970781
3210.231042,1.001436,1.003058
3210.232431,1.029672,1.031179
3210.233820,1.004030,1.005504
3210.235209,1.018245,1.019479
3210.236598,0.983498,0.984597
3210.237986,0.988281,0.989299
3210.239375,0.969588,0.970532
3210.240764,0.983236,0.984153
3210.242153,0.997146,0.998012
3210.243542,1.020324,1.021354
3210.244931,1.007662,1.008782
3210.246320,0.991465,0.992644
3210.247708,0.998657,0.999642
3210.249097,0.992590,0.993612
3210.250486,1.010376,1.011454
3210.251875,0.987260,0.988468
3210.253264,0.995336,0.996578
3210.254653,0.998735,0.999849
3210.256042,0.991960,0.992995
3210.257430,0.982534,0.983471
3210.258819,0.976156,0.976867
3210.260208,1.026783,1.027371
3210.261597,0.997658,0.998258
3210.262986,0.993965,0.994406
3210.264375,1.001684,1.001999
3210.265764,1.006786,1.007136
3210.267152,0.999059,0.999440
3210.268541,0.983517,0.983864
3210.269930,0.983186,0.983433
3210.271319,0.996892,0.997187
3210.272708,0.983823,0.984256
3210.274097,1.008243,1.008611
3210.275486,0.994968,0.995218
3210.276874,0.989286,0.989296
3210.278263,0.993601,0.993760
3210.279652,1.014731,1.014741
3210.281041,0.994549,0.994758
3210.282430,1.021008,1.021035
3210.283819,1.022395,1.022244
3210.285208,0.998057,0.997798
3210.286596,1.021350,1.021255
3210.287985,1.014507,1.014354
3210.289374,1.000184,1.000265
3210.290763,1.006377,1.006299
3210.292152,1.006954,1.006953
3210.293541,1.012591,1.012523
3210.294930,1.037103,1.037008
3210.296318,0.978478,0.978312
3210.297707,1.023744,1.023702
3210.299096,1.016769,1.016714
3210.300485,0.995903,0.996032
3210.301874,1.005059,1.005018
3210.303263,1.018562,1.018536
3210.304652,0.981487,0.981325
3210.306040,1.008414,1.008060
3210.307429,1.011969,1.011639
3210.308818,0.996321,0.995740
3210.310207,1.011351,1.010875
3210.311596,0.985430,0.985039
3210.312985,0.982654,0.981996
3210.314374,0.994330,0.993759
3210.315762,1.005295,1.004656
3210.317151,1.009564,1.008724
3210.318540,0.995608,0.994684
3210.319929,1.000017,0.999020
3210.321318,1.014026,1.012866
3210.322707,0.996782,0.995688
3210.324096,1.009793,1.008666
3210.325484,1.020421,1.019058
3210.326873,1.002293,1.000835
3210.328262,0.995000,0.993586
3210.329651,0.989465,0.988180
3210.331040,1.003187,1.001832
3210.332429,0.993250,0.991874
3210.333818,1.019058,1.017431
3210.335206,1.007719,1.006068
3210.336595,0.969696,0.968123
3210.337984,1.017319,1.015594
3210.339373,0.991443,0.989709
3210.340762,0.992863,0.990841
3210.342151,0.999558,0.997339
3210.343540,1.013925,1.011620
3210.344928,1.008535,1.006282
3210.346317,1.013600,1.011252
3210.347706,0.993810,0.991470
3210.349095,0.998075,0.995638
3210.350484,1.005159,1.002506
3210.351873,1.019225,1.016537
3210.353262,0.999102,0.996333
3210.354650,0.990624,0.987894
3210.356039,1.007527,1.004757
3210.357428,0.987127,0.984475
3210.358817,0.981153,0.978471
3210.360206,0.981915,0.978992
3210.361595,0.993614,0.990761
3210.362984,0.988176,0.985317
3210.364372,1.005481,1.002632
3210.365761,0.988825,0.986006
3210.367150,1.011820,1.009020
3210.368539,1.017275,1.014535
3210.369928,1.017701,1.014850
3210.371317,0.979511,0.977016
3210.372706,0.997168,0.994426
3210.374094,1.017093,1.014373
3210.375483,1.004864,1.002330
3210.376872,1.016702,1.014113
3210.378261,1.031745,1.029133
3210.379650,0.992863,0.990387
3210.381039,1.029701,1.027085
3210.382428,0.989391,0.986815
3210.383816,1.006496,1.003941
3210.385205,1.007707,1.005070
3210.386594,1.021522,1.018662
3210.387983,1.009545,1.006639
3210.389372,1.014411,1.011533
3210.390761,0.985277,0.982613
3210.392150,1.012232,1.009431
3210.393538,0.996709,0.994083
3210.394927,0.990709,0.988260
3210.396316,1.014065,1.011694
3210.397705,0.992306,0.990140
3210.399094,0.988086,0.985805
3210.400483,0.998492,0.996069
3210.401872,0.989684,0.987294
3210.403260,0.999725,0.997178
3210.404649,1.002954,1.000486
3210.406038,0.991256,0.988909
3210.407427,0.993625,0.991498
3210.408816,0.992973,0.990927
3210.410205,1.023091,1.021029
3210.411594,1.020927,1.018752
3210.412982,1.008198,1.006008
3210.414371,0.983872,0.981758
3210.415760,0.999874,0.997751
3210.417149,0.996764,0.994770
3210.418538,1.018475,1.016296
3210.419927,1.017709,1.015575
3210.421316,0.986710,0.984571
3210.422704,0.986862,0.984723
3210.424093,1.004633,1.002578
3210.425482,0.984201,0.982313
3210.426871,0.994694,0.992837
3210.428260,1.020730,1.018552
3210.429649,0.990682,0.988592
3210.431038,0.992835,0.990624
3210.432426,1.013561,1.011408
3210.433815,1.014746,1.012556
3210.435204,1.006840,1.004690
3210.436593,1.015779,1.013650
3210.437982,0.990037,0.988113
3210.439371,1.009000,1.007133
3210.440759,1.003962,1.002394
3210.442148,0.982661,0.981018
3210.443537,0.973956,0.972401
3210.444926,1.015848,1.014292
3210.446315,0.985741,0.984357
3210.447704,1.017408,1.015863
3210.449093,0.979436,0.978051
3210.450481,0.984588,0.983031
3210.451870,1.005511,1.003895
3210.453259,1.013555,1.011951
3210.454648,0.989431,0.987898
3210.456037,1.024864,1.023246
3210.457426,0.991263,0.989697
3210.458815,1.001811,1.000374
3210.460203,0.987909,0.986460
3210.461592,1.004501,1.002828
3210.462981,0.984081,0.982225
3210.464370,1.028489,1.026497
3210.465759,1.002073,1.000055
3210.467148,1.008880,1.006737
3210.468537,0.987062,0.984981
3210.469925,1.013299,1.011168
3210.471314,1.002537,1.000269
3210.472703,0.995756,0.993489
3210.474092,1.009636,1.007176
3210.475481,0.983805,0.981378
3210.476870,1.024058,1.021440
3210.478259,1.011807,1.009155
3210.479647,0.992972,0.990599
3210.481036,1.022115,1.019901
3210.482425,1.000592,0.998534
3210.483814,0.985983,0.983915
3210.485203,0.975050,0.973008
3210.486592,1.001799,0.999800
3210.487981,0.998839,0.996947
3210.489369,1.012758,1.010917
3210.490758,1.002438,1.000742
3210.492147,0.996489,0.994770
3210.493536,0.998346,0.996656
3210.494925,1.014250,1.012620
3210.496314,1.015804,1.014189
3210.497703,0.995498,0.993940
3210.499091,1.002974,1.001385
3210.500480,0.987949,0.986332
3210.501869,0.998243,0.996370
3210.503258,1.014575,1.012507
3210.504647,1.009398,1.007569
3210.506036,0.995877,0.993946
3210.507425,0.995147,0.993154
3210.508813,0.980576,0.978622
3210.510202,1.003027,1.001054
3210.511591,0.996934,0.994950
3210.512980,1.006315,1.004331
3210.514369,1.002927,1.001039
3210.515758,1.012556,1.010765
3210.517147,0.977336,0.975673
3210.518535,0.994076,0.992571
3210.519924,0.998492,0.996851
3210.521313,1.009072,1.007434
3210.522702,1.023410,1.021873
3210.524091,1.019604,1.018217
3210.525480,1.002777,1.001619
3210.526869,0.995875,0.995123
3210.528257,1.010140,1.009627
3210.529646,1.006066,1.005796
3210.531035,1.003405,1.003290
3210.532424,0.996698,0.996703
3210.533813,1.017093,1.017257
3210.535202,0.997400,0.997578
3210.536591,0.989555,0.989654
3210.537979,1.014983,1.014930
3210.539368,0.986868,0.987004
3210.540757,1.003791,1.003957
3210.542146,1.017879,1.018029
3210.543535,1.004272,1.004501
3210.544924,1.013288,1.013623
3210.546313,0.999756,0.999828
3210.547701,1.010810,1.011020
3210.549090,0.990618,0.990560
3210.550479,0.989104,0.989028
3210.551868,0.990305,0.990291
3210.553257,0.990031,0.989994
3210.554646,0.982717,0.982579
3210.556035,1.005509,1.005299
3210.557423,1.017992,1.017889
3210.558812,0.995844,0.995890
3210.560201,1.016963,1.016929
3210.561590,0.998896,0.998950
3210.562979,1.017296,1.017383
3210.564368,0.997394,0.997446
3210.565756,0.983264,0.983406
3210.567145,1.013196,1.013252
3210.568534,1.009605,1.009440
3210.569923,1.000685,1.000658
3210.571312,1.001913,1.001973
3210.572701,1.006880,1.007015
3210.574090,1.009161,1.009393
3210.575478,0.998082,0.998184
3210.576867,1.044232,1.044369
3210.578256,1.005903,1.006066
3210.579645,1.003720,1.003607
3210.581034,1.003474,1.003284
3210.582423,0.997624,0.997444
3210.583812,1.004862,1.004705
3210.585200,1.014477,1.014204
3210.586589,0.990240,0.990075
3210.587978,0.995823,0.995369
3210.589367,0.984491,0.983951
3210.590756,0.999126,0.998591
3210.592145,1.011566,1.011103
3210.593534,1.002787,1.002249
3210.594922,0.982944,0.982525
3210.596311,0.981211,0.980767
3210.597700,0.999113,0.998508
3210.599089,0.971525,0.970943
3210.600478,1.014277,1.013589
3210.601867,0.997621,0.997030
3210.603256,0.999018,0.998250
3210.604644,0.985200,0.984360
3210.606033,1.002031,1.001001
3210.607422,1.005957,1.004843
3210.608811,1.024218,1.022942
3210.610200,0.984360,0.983070
3210.611589,1.000763,0.999643
3210.612978,0.992484,0.991551
3210.614366,1.006468,1.005475
3210.615755,0.988517,0.987688
3210.617144,1.003513,1.002619
3210.618533,0.985999,0.985374
3210.619922,1.010979,1.010499
3210.621311,0.995276,0.994807
3210.622700,1.020455,1.020065
3210.624088,1.004626,1.004379
3210.625477,0.994951,0.994611
3210.626866,1.025254,1.024945
3210.628255,0.997812,0.997400
3210.629644,0.976469,0.976116
3210.631033,0.997768,0.997432
3210.632422,0.965900,0.965683
3210.633810,1.006363,1.006076
3210.635199,0.994690,0.994422
3210.636588,0.994378,0.994199
3210.637977,1.001312,1.001286
3210.639366,0.988555,0.988569
3210.640755,0.974138,0.974211
3210.642144,0.976304,0.976440
3210.643532,1.000439,1.000562
3210.644921,0.975018,0.975201
3210.646310,0.993328,0.993353
3210.647699,1.015273,1.015102
3210.649088,1.011310,1.011331
3210.650477,1.004201,1.004125
3210.651866,0.990483,0.990385
3210.653254,1.002230,1.002280
3210.654643,1.003887,1.004187
3210.656032,1.008618,1.008897
3210.657421,1.019635,1.019978
3210.658810,1.011034,1.011299
3210.660199,0.998449,0.998611
3210.661588,1.020816,1.020964
3210.662976,1.012463,1.012690
3210.664365,0.993931,0.994028
3210.665754,0.989069,0.989005
3210.667143,0.995079,0.994949
3210.668532,0.978917,0.978861
3210.669921,0.974088,0.974070
3210.671309,0.974530,0.974573
3210.672698,0.997876,0.997869
3210.674087,0.988022,0.987725
3210.675476,0.971797,0.971558
3210.676865,0.983648,0.983433
3210.678254,0.992211,0.992300
3210.679643,0.998884,0.999099
3210.681031,1.000583,1.000866
3210.682420,1.017797,1.018127
3210.683809,1.002505,1.002839
3210.685198,0.999293,0.999591
3210.686587,1.026247,1.026611
3210.687976,0.989886,0.990386
3210.689365,0.993950,0.994561
3210.690753,1.001623,1.002086
3210.692142,1.022083,1.022410
3210.693531,1.012615,1.012689
3210.694920,1.038138,1.038255
3210.696309,1.014745,1.014916
3210.697698,1.025216,1.025380
3210.699087,1.006513,1.006586
3210.700475,1.018255,1.018182
3210.701864,1.008058,1.008060
3210.703253,1.008761,1.008585
3210.704642,0.999762,0.999576
3210.706031,0.988708,0.988667
3210.707420,1.005059,1.004992
3210.708809,0.996249,0.996345
3210.710197,1.009186,1.009276
3210.711586,1.013603,1.013520
3210.712975,1.030106,1.029882
3210.714364,0.988532,0.988169
3210.715753,1.013475,1.013230
3210.717142,0.986013,0.985786
3210.718531,0.985532,0.985223
3210.719919,1.015172,1.014762
3210.721308,1.003479,1.003168
3210.722697,1.005013,1.004646
3210.724086,0.999190,0.998871
3210.725475,1.033617,1.033123
3210.726864,1.011863,1.011279
3210.728253,1.002182,1.001600
3210.729641,1.014088,1.013471
3210.731030,0.999171,0.998696
3210.732419,1.012253,1.011504
3210.733808,1.011064,1.010250
3210.735197,0.977119,0.976502
3210.736586,0.965173,0.964499
3210.737975,1.012591,1.011673
3210.739363,1.014973,1.014038
3210.740752,1.016815,1.015867
3210.742141,1.008684,1.007660
3210.743530,0.974527,0.973470
3210.744919,1.003286,1.002240
3210.746308,0.979381,0.978399
3210.747696,1.009686,1.008421
3210.749085,1.011937,1.010673
3210.750474,0.989521,0.988352
3210.751863,0.982622,0.981418
3210.753252,1.013926,1.012515
3210.754641,0.972500,0.971108
3210.756030,1.003546,1.002062
3210.757418,0.989569,0.988234
3210.758807,0.999166,0.997823
3210.760196,0.991539,0.990235
3210.761585,1.000850,0.999377
3210.762974,0.988729,0.987345
3210.764363,0.994140,0.992859
3210.765752,0.989868,0.988417
3210.767140,0.976885,0.975645
3210.768529,1.024565,1.023108
3210.769918,0.984127,0.982636
3210.771307,0.990935,0.989454
3210.772696,0.985140,0.983668
3210.774085,0.974154,0.972814
3210.775474,0.982465,0.981131
3210.776862,0.989168,0.987711
3210.778251,1.008768,1.007336
3210.779640,0.997135,0.995523
3210.781029,1.002545,1.000908
3210.782418,1.004097,1.002233
3210.783807,1.003503,1.001659
3210.785196,1.015627,1.013726
3210.786584,1.004761,1.003047
3210.787973,1.000379,0.998682
3210.789362,1.023161,1.021270
3210.790751,1.007111,1.005243
3210.792140,1.006054,1.004151
3210.793529,0.994248,0.992430
3210.794918,0.979997,0.978028
3210.796306,0.991210,0.989189
3210.797695,1.003400,1.001365
3210.799084,0.996627,0.994587
3210.800473,1.013812,1.012065
3210.801862,1.000467,0.998683
3210.803251,1.019816,1.018015
3210.804640,1.008861,1.007052
3210.806028,1.017091,1.015310
3210.807417,1.010685,1.009063
3210.808806,1.004800,1.003231
3210.810195,1.005867,1.004433
3210.811584,0.992850,0.991407
3210.812973,0.996349,0.995143
3210.814362,0.979554,0.978469
3210.815750,1.022322,1.020967
3210.817139,1.006300,1.004963
3210.818528,0.997031,0.995711
3210.819917,1.009987,1.008631
3210.821306,1.014689,1.013358
3210.822695,0.997726,0.996334
3210.824083,1.007847,1.006322
3210.825472,1.000678,0.999097
3210.826861,0.986386,0.984893
3210.828250,0.992994,0.991512
3210.829639,1.010344,1.008705
3210.831028,0.993672,0.991776
3210.832417,0.989510,0.987810
3210.833805,0.984397,0.982680
3210.835194,1.013933,1.012100
3210.836583,0.993658,0.992068
3210.837972,1.007205,1.005763
3210.839361,1.005761,1.004424
3210.840750,0.961523,0.960410
3210.842139,1.003172,1.002006
3210.843527,0.997987,0.996999
3210.844916,1.028471,1.027607
3210.846305,1.022371,1.021515
3210.847694,1.007500,1.006678
3210.849083,1.013111,1.012229
3210.850472,1.005113,1.003992
3210.851861,1.008127,1.006970
3210.853249,0.987184,0.985985
3210.854638,1.018538,1.017266
3210.856027,1.016867,1.015778
3210.857416,0.985516,0.984571
3210.858805,1.001849,1.000738
3210.860194,0.981893,0.980788
3210.861583,1.010946,1.009994
3210.862971,1.007404,1.006212
3210.864360,1.011523,1.010275
3210.865749,0.995193,0.993892
3210.867138,0.983318,0.981903
3210.868527,1.011409,1.009878
3210.869916,0.991738,0.990395
3210.871305,0.998826,0.997413
3210.872693,1.015969,1.014379
3210.874082,1.014713,1.013183
3210.875471,1.017666,1.015885
3210.876860,1.007428,1.005754
3210.878249,0.995697,0.994024
3210.879638,0.987786,0.985947
3210.881027,0.994477,0.992401
3210.882415,1.025905,1.023739
3210.883804,1.019702,1.017434
3210.885193,0.984511,0.982452
3210.886582,0.980369,0.978296
3210.887971,1.010693,1.008378
3210.889360,0.986073,0.983828
3210.890748,0.993705,0.991386
3210.892137,0.982884,0.980618
3210.893526,1.005233,1.002803
3210.894915,0.998630,0.996023
3210.896304,1.016534,1.013995
3210.897693,1.025440,1.022799
3210.899082,0.980318,0.977744
3210.900470,0.992204,0.989473
3210.901859,1.016202,1.013464
3210.903248,1.007843,1.005393
3210.904637,0.981674,0.979393
3210.906026,1.003586,1.001147
3210.907415,1.005854,1.003326
3210.908804,0.999449,0.996907
3210.910192,1.004156,1.001531
3210.911581,1.011790,1.009248
3210.912970,1.019538,1.016803
3210.914359,0.970930,0.968463
3210.915748,1.011176,1.008403
3210.917137,1.016178,1.013218
3210.918526,1.005890,1.003014
3210.919914,0.996284,0.993625
3210.921303,0.992163,0.989363
3210.922692,0.995986,0.993581
3210.924081,1.013005,1.010452
3210.925470,1.007350,1.005007
3210.926859,1.024717,1.022165
3210.928248,0.986386,0.984051
3210.929636,1.002859,1.000338
3210.931025,1.006853,1.004480
3210.932414,0.977372,0.975249
3210.933803,1.009245,1.007168
3210.935192,0.995326,0.993264
3210.936581,0.988194,0.985944
3210.937970,1.007502,1.005243
3210.939358,0.990135,0.987951
3210.940747,1.026050,1.023908
3210.942136,1.014678,1.012736
3210.943525,1.012621,1.010867
3210.944914,1.000433,0.998846
3210.946303,0.975336,0.973800
3210.947691,0.995424,0.993810
3210.949080,0.975412,0.973874
3210.950469,0.995706,0.994044
3210.951858,1.001964,1.000296
3210.953247,1.016591,1.014836
3210.954636,1.016993,1.015217
3210.956025,0.975330,0.973705
3210.957413,1.023970,1.022106
3210.958802,1.004598,1.002822
3210.960191,1.010885,1.009090
3210.961580,1.002758,1.001181
3210.962969,1.000141,0.998814
3210.964358,0.984262,0.983155
3210.965747,1.000080,0.999067
3210.967135,1.022986,1.022170
3210.968524,1.001380,1.000586
3210.969913,1.002212,1.001433
3210.971302,0.994302,0.993367
3210.972691,1.012509,1.011434
3210.974080,1.016527,1.015377
3210.975469,0.984831,0.983737
3210.976857,1.000669,0.999485
3210.978246,0.997563,0.996288
3210.979635,1.015444,1.014272
3210.981024,1.011011,1.009889
3210.982413,0.981143,0.980174
3210.983802,1.012049,1.011065
3210.985191,1.006820,1.005697
3210.986579,0.988955,0.987839
3210.987968,1.008392,1.007077
3210.989357,0.991607,0.990215
3210.990746,0.990503,0.989141
3210.992135,1.010475,1.009006
3210.993524,1.024469,1.022977
3210.994913,1.005132,1.003925
3210.996301,1.003644,1.002534
3210.997690,0.970476,0.969486
3210.999079,1.028475,1.027594
3211.000468,0.988669,0.987973
3211.001857,0.987661,0.987067
3211.003246,1.014642,1.014082
3211.004634,1.002636,1.002284
3211.006023,0.991315,0.990971
3211.007412,1.025289,1.024986
3211.008801,0.986926,0.987068
3211.010190,0.997928,0.998039
3211.011579,1.005125,1.005227
3211.012968,0.989263,0.989301
3211.014356,0.998240,0.998018
3211.015745,0.987202,0.986899
3211.017134,0.973458,0.973000
3211.018523,0.991649,0.991353
3211.019912,0.982301,0.982042
3211.021301,1.014823,1.014768
3211.022690,1.013524,1.013443
3211.024078,1.043899,1.043828
3211.025467,1.006853,1.006797
3211.026856,0.971696,0.971802
3211.028245,1.013795,1.014065
3211.029634,1.038195,1.038518
3211.031023,0.996796,0.997168
3211.032412,1.005216,1.005567
3211.033800,1.013065,1.013479
3211.035189,0.985577,0.986054
3211.036578,1.006551,1.007117
3211.037967,1.035589,1.035960
3211.039356,1.001876,1.002348
3211.040745,0.978001,0.978498
3211.042134,0.999579,1.000063
3211.043522,0.966712,0.967162
3211.044911,1.010570,1.011009
3211.046300,1.006782,1.007167
3211.047689,0.985205,0.985599
3211.049078,0.994807,0.995213
3211.050467,0.985708,0.986266
3211.051856,0.995970,0.996288
3211.053244,1.008079,1.008303
3211.054633,0.981667,0.982128
3211.056022,0.985782,0.986466
3211.057411,1.004867,1.005477
3211.058800,0.995173,0.995880
3211.060189,1.003031,1.003725
3211.061577,1.015868,1.016673
3211.062966,0.981766,0.982536
3211.064355,1.021819,1.022728
3211.065744,1.003760,1.004512
3211.067133,0.993479,0.994177
3211.068522,0.994341,0.995118
3211.069911,1.023550,1.024592
3211.071299,1.023492,1.024393
3211.072688,0.985367,0.986222
3211.074077,0.997196,0.998054
3211.075466,1.004090,1.004978
3211.076855,1.015340,1.016139
3211.078244,1.001595,1.002403
3211.079633,0.994708,0.995467
3211.081021,0.978399,0.978982
3211.082410,1.004304,1.004679
3211.083799,0.978514,0.979230
3211.085188,0.985247,0.986038
3211.086577,0.998830,0.999606
3211.087966,1.013575,1.014247
3211.089355,0.989179,0.989897
3211.090743,1.038676,1.039461
3211.092132,0.987031,0.987660
3211.093521,1.021079,1.021760
3211.094910,0.972608,0.973085
3211.096299,1.010743,1.011168
3211.097688,0.975862,0.976338
3211.099077,1.012350,1.012845
3211.100465,1.022405,1.022940
3211.101854,1.007147,1.007753
3211.103243,0.972102,0.972667
3211.104632,0.988093,0.988599
3211.106021,0.986127,0.986715
3211.107410,0.991802,0.992346
3211.108798,0.998545,0.999186
3211.110187,0.995588,0.995958
3211.111576,1.004177,1.004434
3211.112965,1.004554,1.004738
3211.114354,1.002360,1.002483
3211.115743,0.981070,0.981134
3211.117132,1.000814,1.000916
3211.118520,0.979894,0.980031
3211.119909,0.994438,0.994588
3211.121298,0.996146,0.996213
3211.122687,0.991991,0.991998
3211.124076,1.003715,1.003770
3211.125465,0.988891,0.989013
3211.126854,1.006723,1.006700
3211.128242,0.996118,0.996007
3211.129631,1.018814,1.018527
3211.131020,1.011258,1.010899
3211.132409,1.015401,1.014978
3211.133798,1.013363,1.012962
3211.135187,1.023863,1.023428
3211.136576,1.008199,1.007655
3211.137964,0.996694,0.996048
3211.139353,0.987380,0.986691
3211.140742,0.982907,0.982322
3211.142131,0.999529,0.998794
3211.143520,1.008486,1.007519
3211.144909,0.987902,0.986928
3211.146298,0.984742,0.983641
3211.147686,1.006677,1.005458
3211.149075,0.997329,0.995898
3211.150464,0.992130,0.990540
3211.151853,1.018082,1.016469
3211.153242,0.976750,0.975086
3211.154631,0.987782,0.986061
3211.156019,0.974042,0.972271
3211.157408,0.990522,0.988869
3211.158797,0.994077,0.992435
3211.160186,0.986714,0.985121
3211.161575,0.991542,0.989897
3211.162964,1.018590,1.016800
3211.164353,0.999437,0.997699
3211.165741,1.015570,1.013935
3211.167130,1.012097,1.010578
3211.168519,1.006121,1.004300
3211.169908,0.992312,0.990472
3211.171297,1.013324,1.011501
3211.172686,1.018218,1.016271
3211.174075,1.000472,0.998741
3211.175463,1.007032,1.005236
3211.176852,1.025039,1.022821
3211.178241,0.990328,0.988115
3211.179630,0.988343,0.986137
3211.181019,1.010582,1.008401
3211.182408,0.973618,0.971508
3211.183797,0.986909,0.984861
3211.185185,0.979187,0.977330
3211.186574,1.025774,1.024045
3211.187963,1.007537,1.006018
3211.189352,1.015230,1.013841
3211.190741,1.009210,1.007724
3211.192130,1.016812,1.015271
3211.193519,1.008481,1.006759
3211.194907,1.024150,1.022489
3211.196296,0.985840,0.984272
